instrument_name,tick_size_steps,quote_currency,min_trade_amount,counter_currency,settlement_period,settlement_currency,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,option_type,expiration_timestamp,creation_timestamp,instrument_id,base_currency,contract_size,tick_size,instrument_type,taker_commission,maker_commission,strike,is_active,kind,rfq,price_index,creation_date,expiration_date,Date,Time
BTC-21FEB24-57500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294211,BTC,1,0.0001,57500,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-57500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294212,BTC,1,0.0001,57500,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-58000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294213,BTC,1,0.0001,58000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-58000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294214,BTC,1,0.0001,58000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-59000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294215,BTC,1,0.0001,59000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-59000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294216,BTC,1,0.0001,59000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-60000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294217,BTC,1,0.0001,60000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-60000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294218,BTC,1,0.0001,60000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-61000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294219,BTC,1,0.0001,61000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-61000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294220,BTC,1,0.0001,61000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-62000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294221,BTC,1,0.0001,62000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-62000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294222,BTC,1,0.0001,62000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-63000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294223,BTC,1,0.0001,63000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-63000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294224,BTC,1,0.0001,63000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-22FEB24-46000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70833E+12,294416,BTC,1,0.0001,46000,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,19/2/2024 8:06,22/2/2024 8:00,,
BTC-22FEB24-46000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70833E+12,294417,BTC,1,0.0001,46000,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,19/2/2024 8:06,22/2/2024 8:00,,
BTC-22FEB24-47000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70833E+12,294358,BTC,1,0.0001,47000,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,19/2/2024 8:01,22/2/2024 8:00,,
