Date,best_bid_amount,best_ask_amount,estimated_delivery_price,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,settlement_price,instrument_name,mark_price,index_price,state,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,strike,expiration_date,dte,spot,option_type,mid_price,mark_price_usd,mid_price_usd,time
29/2/2024,217,174,3471.25,74.77,76.26,ETH-28JUN24,3656.41,75.72,0.067,0.07,0,21745,0.145,0.034,0.067,0.066511,ETH-28JUN24-5000-C,0.0689,3471.25,open,1.71E+12,2.85336,-2.32567,7.35437,0.00022,0.30682,123523.3,539,20.7207,0.024,0.0695,5000,28/6/2024 16:00,119,3472.71,put,0.0685,239.269719,237.880635,46:00.6
29/2/2024,71,239,3471.25,76.14,77.55,ETH-28JUN24,3656.41,76.76,0.0495,0.052,0,12042,0.122,0.0215,0.0495,0.048829,ETH-28JUN24-5500-C,0.0506,3471.25,open,1.71E+12,2.26174,-2.08304,6.49777,0.00019,0.23918,59945.23,422,30.2632,0.0375,0.0495,5500,28/6/2024 16:00,119,3472.71,put,0.05075,175.719126,176.2400325,46:00.6
29/2/2024,71,125,3471.25,77.04,78.34,ETH-28JUN24,3656.41,77.67,0.0365,0.0385,0,7399,0.103,0.0135,0.0365,0.036257,ETH-28JUN24-6000-C,0.0375,3471.25,open,1.71E+12,1.78708,-1.82228,5.61733,0.00016,0.18648,22391.78,210,35.1852,0.027,0.037,6000,28/6/2024 16:00,119,3472.71,put,0.0375,130.226625,130.226625,46:00.6
29/2/2024,222,16,3471.25,77.34,78.88,ETH-28JUN24,3656.41,78.15,0.0265,0.0285,0,2351,0.087,0.0085,0.0235,0.027185,ETH-28JUN24-6500-C,0.0275,3471.25,open,1.71E+12,1.39921,-1.55225,4.7555,0.00014,0.14422,639.89,8,0,0.0235,0.024,6500,28/6/2024 16:00,119,3472.71,put,0.0275,95.499525,95.499525,46:00.6
29/2/2024,465,268,3471.25,78.23,80.04,ETH-28JUN24,3656.41,79.11,0.02,0.022,0,3970,0.075,0.006,0.021,0.02093,ETH-28JUN24-7000-C,0.021,3471.25,open,1.71E+12,1.11286,-1.33268,4.03333,0.00012,0.11376,11669.38,204,31.25,0.0135,0.0215,7000,28/6/2024 16:00,119,3472.71,put,0.021,72.92691,72.92691,46:00.6
29/2/2024,198,157,3471.25,78.77,80.93,ETH-28JUN24,3656.41,79.84,0.015,0.017,0,1653,0.065,0.001,0.0155,0.016245,ETH-28JUN24-7500-C,0.016,3471.25,open,1.71E+12,0.88433,-1.13129,3.39258,0.0001,0.08972,45399.99,861,24,0.011,0.017,7500,28/6/2024 16:00,119,3472.71,put,0.016,55.56336,55.56336,46:00.6
29/2/2024,126,126,3469.48,0,999,ETH-27SEP24,3764.11,138.24,0.0001,1,0,0,0.962,0.9325,nan,0.946927,ETH-27SEP24-200-C,0.947,3469.48,open,1.71E+12,1.1412,-0.01516,0.04621,0,0.99955,0,0,nan,nan,nan,200,27/9/2024 16:00,210,3472.71,call,0.50005,3288.65637,1736.528636,43:17.3
29/2/2024,126,126,3469.48,0,999,ETH-27SEP24,3764.11,106.69,0.0001,1,0,0,0.9085,0.879,nan,0.893728,ETH-27SEP24-400-C,0.8939,3469.48,open,1.71E+12,2.28816,-0.01895,0.07486,0,0.99924,0,0,nan,nan,nan,400,27/9/2024 16:00,210,3472.71,call,0.50005,3104.255469,1736.528636,43:17.3
29/2/2024,126,126,3469.48,0,999,ETH-27SEP24,3764.11,104.19,0.0001,1,0,0,0.8825,0.853,nan,0.867323,ETH-27SEP24-500-C,0.8676,3469.48,open,1.71E+12,2.84151,-0.03681,0.1489,0,0.99839,0,0,nan,nan,nan,500,27/9/2024 16:00,210,3472.71,call,0.50005,3012.923196,1736.528636,43:17.3
29/2/2024,108,108,3469.48,0,999,ETH-27SEP24,3764.11,103.84,0.0001,1,0,0,0.8565,0.827,nan,0.841155,ETH-27SEP24-600-C,0.8416,3469.48,open,1.71E+12,3.3717,-0.06918,0.28078,0,0.99676,0,0,nan,nan,nan,600,27/9/2024 16:00,210,3472.71,call,0.50005,2922.632736,1736.528636,43:17.3
29/2/2024,81,81,3469.48,0,999,ETH-27SEP24,3764.11,87.05,0.0001,1,0,2,0.803,0.7735,0.731,0.788159,ETH-27SEP24-800-C,0.7884,3469.48,open,1.71E+12,4.51608,-0.06636,0.32125,0,0.99623,0,0,nan,nan,nan,800,27/9/2024 16:00,210,3472.71,call,0.50005,2737.884564,1736.528636,43:17.3
29/2/2024,65,65,3469.48,0,999,ETH-27SEP24,3764.11,86.33,0.0001,1,0,0,0.7545,0.722,,0.736596,ETH-27SEP24-1000-C,0.7369,3469.48,open,1.71E+12,5.51187,-0.14822,0.72353,1.00E-05,0.99058,0,0,nan,nan,nan,1000,27/9/2024 16:00,210,3472.71,call,0.50005,2559.039999,1736.528636,43:17.3
29/2/2024,55,55,3469.48,0,999,ETH-27SEP24,3764.11,82.54,0.0001,1,0,2,0.709,0.671,0.3335,0.685568,ETH-27SEP24-1200-C,0.6858,3469.48,open,1.71E+12,6.47313,-0.22812,1.16472,2.00E-05,0.98367,0,0,nan,nan,nan,1200,27/9/2024 16:00,210,3472.71,call,0.50005,2381.584518,1736.528636,43:17.3
29/2/2024,51,51,3469.48,0,999,ETH-27SEP24,3764.11,81.23,0.0001,1,0,0,0.687,0.646,,0.660169,ETH-27SEP24-1300-C,0.6607,3469.48,open,1.71E+12,6.91443,-0.27957,1.4504,2.00E-05,0.97888,0,0,nan,nan,nan,1300,27/9/2024 16:00,210,3472.71,call,0.50005,2294.419497,1736.528636,43:17.3
29/2/2024,48,48,3469.21,0,999,ETH-27SEP24,3762.87,78.83,0.0001,1,0,1,0.6635,0.619,0.4485,0.635186,ETH-27SEP24-1400-C,0.6353,3469.21,open,1.71E+12,7.36849,-0.31866,1.70351,3.00E-05,0.97442,0,0,nan,nan,nan,1400,27/9/2024 16:00,210,3472.71,call,0.50005,2206.212663,1736.528636,43:17.3
29/2/2024,45,45,3469.14,0,999,ETH-27SEP24,3762.91,77.7,0.0001,1,0,65,0.6425,0.593,0.46,0.610384,ETH-27SEP24-1500-C,0.6107,3469.14,open,1.71E+12,7.76471,-0.37774,2.04882,3.00E-05,0.96806,0,0,nan,nan,nan,1500,27/9/2024 16:00,210,3472.71,call,0.50005,2120.783997,1736.528636,43:17.3
29/2/2024,43,43,3469.14,0,999,ETH-27SEP24,3763.25,76.07,0.0001,1,0,793,0.6205,0.5665,0.54,0.585931,ETH-27SEP24-1600-C,0.5861,3469.14,open,1.71E+12,8.1574,-0.43087,2.38706,4.00E-05,0.96153,0,0,nan,nan,nan,1600,27/9/2024 16:00,210,3472.71,call,0.50005,2035.355331,1736.528636,43:17.3
29/2/2024,41,41,3469.48,0,999,ETH-27SEP24,3764.11,75.16,0.0001,1,0,267,0.5995,0.541,0.446,0.561847,ETH-27SEP24-1700-C,0.5622,3469.48,open,1.71E+12,8.49631,-0.49839,2.79447,5.00E-05,0.95327,0,0,nan,nan,nan,1700,27/9/2024 16:00,210,3472.71,call,0.50005,1952.357562,1736.528636,43:17.3
29/2/2024,41,41,3469.48,0,125.85,ETH-27SEP24,3764.11,74.32,0.32,0.6,0,1109,0.5795,0.5155,0.5115,0.537706,ETH-27SEP24-1800-C,0.5388,3469.48,open,1.71E+12,8.80296,-0.56948,3.22946,5.00E-05,0.94395,0,0,nan,nan,nan,1800,27/9/2024 16:00,210,3472.71,call,0.46,1871.096148,1597.4466,43:17.3
29/2/2024,38,38,3469.48,0,999,ETH-27SEP24,3764.11,73.09,0.0001,1,0,826,0.559,0.49,0.505,0.514637,ETH-27SEP24-1900-C,0.5154,3469.48,open,1.71E+12,9.10207,-0.63405,3.65595,6.00E-05,0.93431,112174.67,65,0,0.505,0.505,1900,27/9/2024 16:00,210,3472.71,call,0.50005,1789.834734,1736.528636,43:17.3
29/2/2024,38,37,3469.48,0,999,ETH-27SEP24,3764.11,72.51,0.408,1,0,756,0.54,0.4655,0.467,0.491656,ETH-27SEP24-2000-C,0.4931,3469.48,open,1.71E+12,9.33494,-0.71299,4.14397,7.00E-05,0.92267,0,0,,,,2000,27/9/2024 16:00,210,3472.71,call,0.704,1712.393301,2444.78784,43:17.3
29/2/2024,36,36,3469.48,0,999,ETH-27SEP24,3764.11,71.92,0.0001,1,0,300,0.5215,0.4415,0.436,0.469552,ETH-27SEP24-2100-C,0.4712,3469.48,open,1.71E+12,9.5368,-0.79206,4.64162,8.00E-05,0.91007,0,0,,,,2100,27/9/2024 16:00,210,3472.71,call,0.50005,1636.340952,1736.528636,43:17.3
29/2/2024,36,46,3469.14,0,79.87,ETH-27SEP24,3763.25,71.58,0.0001,0.462,0,985,0.504,0.4185,0.419,0.447792,ETH-27SEP24-2200-C,0.4502,3469.14,open,1.71E+12,9.68727,-0.87713,5.1642,9.00E-05,0.89598,16484.56,11,-4.7727,0.419,0.44,2200,27/9/2024 16:00,210,3472.71,call,0.23105,1563.414042,802.3696455,43:17.3
29/2/2024,36,35,3469.48,0,999,ETH-27SEP24,3764.11,71.36,0.059,1,0,324,0.487,0.3955,0.4285,0.426712,ETH-27SEP24-2300-C,0.4299,3469.48,open,1.71E+12,9.80052,-0.96341,5.68991,0.0001,0.88093,7473.04,5,0,0.4285,0.4285,2300,27/9/2024 16:00,210,3472.71,call,0.5295,1492.918029,1838.799945,43:17.3
29/2/2024,36,35,3469.48,0,999,ETH-27SEP24,3764.11,71.18,0.15,1,0,833,0.4705,0.374,0.386,0.406126,ETH-27SEP24-2400-C,0.4103,3469.48,open,1.71E+12,9.87687,-1.04938,6.21316,0.00011,0.86489,129522.41,100,0.2597,0.385,0.3865,2400,27/9/2024 16:00,210,3472.71,call,0.575,1424.852913,1996.80825,43:17.3
29/2/2024,45,36,3469.14,54.81,75.78,ETH-27SEP24,3762.91,71.12,0.3645,0.4,0,1678,0.455,0.353,0.3915,0.38648,ETH-27SEP24-2500-C,0.3917,3469.14,open,1.71E+12,9.91127,-1.13601,6.73209,0.00012,0.84777,17056.05,13,5.8108,0.3625,0.3915,2500,27/9/2024 16:00,210,3472.71,call,0.38225,1360.260507,1327.443398,43:17.3
29/2/2024,37,35,3469.39,0,999,ETH-27SEP24,3763.19,71.08,0.1,1,0,726,0.44,0.333,0.325,0.367589,ETH-27SEP24-2600-C,0.3736,3469.39,open,1.71E+12,9.91866,-1.21971,7.232,0.00012,0.83013,0,0,,,,2600,27/9/2024 16:00,210,3472.71,call,0.55,1297.404456,1909.9905,43:17.3
29/2/2024,37,35,3469.39,0,999,ETH-27SEP24,3763.19,71.07,0.158,1,0,540,0.426,0.314,0.305,0.349414,ETH-27SEP24-2700-C,0.3563,3469.39,open,1.71E+12,9.89643,-1.30049,7.71184,0.00013,0.81188,0,0,,,,2700,27/9/2024 16:00,210,3472.71,call,0.579,1237.326573,2010.69909,43:17.3
29/2/2024,37,36,3469.39,0,999,ETH-27SEP24,3763.19,71.06,0.2105,1,0,470,0.412,0.2955,0.3025,0.331957,ETH-27SEP24-2800-C,0.3398,3469.39,open,1.71E+12,9.84992,-1.377,8.16658,0.00014,0.79319,0,0,,,,2800,27/9/2024 16:00,210,3472.71,call,0.60525,1180.026858,2101.857728,43:17.3
29/2/2024,37,37,3469.39,0,72.18,ETH-27SEP24,3763.19,71.06,0.15,0.3265,0,117,0.399,0.278,0.25,0.315363,ETH-27SEP24-2900-C,0.3239,3469.39,open,1.71E+12,9.78063,-1.44904,8.59404,0.00015,0.77414,0,0,,,,2900,27/9/2024 16:00,210,3472.71,call,0.23825,1124.810769,827.3731575,43:17.3
29/2/2024,38,40,3469.39,0,75.75,ETH-27SEP24,3763.19,71.04,0.1835,0.32,0,7221,0.386,0.2615,0.31,0.299495,ETH-27SEP24-3000-C,0.3087,3469.39,open,1.71E+12,9.69264,-1.51564,8.99184,0.00015,0.75484,211633.09,214,10.7143,0.268,0.31,3000,27/9/2024 16:00,210,3472.71,call,0.25175,1072.025577,874.2547425,43:17.3
29/2/2024,37,37,3469.39,0,999,ETH-27SEP24,3763.19,70.91,0.0001,1,0,312,0.373,0.2455,0.1995,0.284408,ETH-27SEP24-3100-C,0.2938,3469.39,open,1.71E+12,9.59336,-1.57454,9.3584,0.00016,0.7354,0,0,,,,3100,27/9/2024 16:00,210,3472.71,call,0.50005,1020.282198,1736.528636,43:17.3
29/2/2024,43,38,3469.39,0,999,ETH-27SEP24,3763.19,70.62,0.016,1,0,1279,0.36,0.2295,0.248,0.270069,ETH-27SEP24-3200-C,0.2791,3469.39,open,1.71E+12,9.48623,-1.62453,9.69434,0.00017,0.7158,821.73,1,0,0.248,0.248,3200,27/9/2024 16:00,210,3472.71,call,0.508,969.233361,1764.13668,43:17.3
29/2/2024,39,39,3469.39,0,999,ETH-27SEP24,3763.19,68.73,0.0001,1,0,0,0.342,0.2115,,0.256441,ETH-27SEP24-3300-C,0.2608,3469.39,open,1.71E+12,9.45278,-1.63124,10.00255,0.00018,0.69589,0,0,,,,3300,27/9/2024 16:00,210,3472.71,call,0.50005,905.682768,1736.528636,43:17.3
29/2/2024,42,40,3469.3,28.85,999,ETH-27SEP24,3763.04,70.53,0.14,1,0,1210,0.3375,0.202,0.245,0.243445,ETH-27SEP24-3400-C,0.2528,3469.3,open,1.71E+12,9.19943,-1.71936,10.27434,0.00018,0.67626,8545.71,10,0,0.245,0.245,3400,27/9/2024 16:00,210,3472.71,call,0.57,877.901088,1979.4447,43:17.3
29/2/2024,54,41,3469.3,27.68,999,ETH-27SEP24,3763.04,70.24,0.1205,1,0,3049,0.3255,0.1885,0.29,0.23122,ETH-27SEP24-3500-C,0.2399,3469.3,open,1.71E+12,9.04946,-1.75311,10.51851,0.00018,0.65639,39767.86,53,38.0952,0.2085,0.29,3500,27/9/2024 16:00,210,3472.71,call,0.56025,833.103129,1945.585778,43:17.3
29/2/2024,42,42,3469.3,0,999,ETH-27SEP24,3763.04,68.28,0.0001,1,0,206,0.308,0.1715,0.2145,0.219781,ETH-27SEP24-3600-C,0.2226,3469.3,open,1.71E+12,8.95597,-1.74145,10.74836,0.00019,0.63487,5809.87,8,8.8832,0.197,0.2145,3600,27/9/2024 16:00,210,3472.71,call,0.50005,773.025246,1736.528636,43:17.3
29/2/2024,45,45,3469.39,0.75,999,ETH-27SEP24,3763.19,69.97,0.0001,1,0,27,0.2945,0.1535,0.2055,0.198508,ETH-27SEP24-3800-C,0.2058,3469.39,open,1.71E+12,8.51526,-1.83681,11.06289,0.00019,0.59775,7217.65,10,0,0.2055,0.2055,3800,27/9/2024 16:00,210,3472.71,call,0.50005,714.683718,1736.528636,43:17.3
29/2/2024,50,51,3469.3,51.36,74.61,ETH-27SEP24,3763.04,70.19,0.13,0.2,0,8705,0.277,0.1345,0.184,0.180008,ETH-27SEP24-4000-C,0.1868,3469.3,open,1.71E+12,8.1181,-1.87777,11.27535,0.0002,0.56046,14056.61,25,2.2222,0.1585,0.184,4000,27/9/2024 16:00,210,3472.71,call,0.165,648.702228,572.99715,43:17.3
29/2/2024,51,51,3469.3,5.83,999,ETH-27SEP24,3763.04,69.14,0.0001,1,0,100,0.256,0.115,0.1415,0.163472,ETH-27SEP24-4200-C,0.1658,3469.3,open,1.71E+12,7.72371,-1.86866,11.39024,0.0002,0.52135,46898.05,100,0,0.1415,0.1415,4200,27/9/2024 16:00,210,3472.71,call,0.50005,575.775318,1736.528636,43:17.3
29/2/2024,17,54,3469.3,64.93,999,ETH-27SEP24,3763.04,69.16,0.137,1,0,0,0.2405,0.1,,0.148804,ETH-27SEP24-4400-C,0.1498,3469.3,open,1.71E+12,7.30629,-1.87082,11.39967,0.0002,0.48611,0,0,,,,4400,27/9/2024 16:00,210,3472.71,call,0.5685,520.211958,1974.235635,43:17.3
29/2/2024,56,66,3469.3,8.96,185.2,ETH-27SEP24,3763.04,69.77,0.0001,0.475,0,4653,0.2355,0.0945,0.1415,0.142137,ETH-27SEP24-4500-C,0.1442,3469.3,open,1.71E+12,7.10381,-1.88348,11.3768,0.0002,0.47118,6700.19,15,8.0153,0.1235,0.1415,4500,27/9/2024 16:00,210,3472.71,call,0.23755,500.764782,824.9422605,43:17.3
29/2/2024,157,157,3469.3,69.21,74.82,ETH-27SEP24,3763.04,72.04,0.1105,0.127,0,4611,0.2115,0.0715,0.115,0.114136,ETH-27SEP24-5000-C,0.1188,3469.3,open,1.71E+12,6.17466,-1.89178,11.06772,0.00019,0.403,88914.84,236,15,0.099,0.1175,5000,27/9/2024 16:00,210,3472.71,call,0.11875,412.557948,412.3843125,43:17.3
29/2/2024,100,42,3469.3,66.12,73.97,ETH-27SEP24,3763.04,72.08,0.0775,0.099,0,2042,0.1835,0.051,0.093,0.09297,ETH-27SEP24-5500-C,0.0937,3469.3,open,1.71E+12,5.29696,-1.78686,10.44744,0.00018,0.33756,24423.46,81,16.25,0.08,0.093,5500,27/9/2024 16:00,210,3472.71,call,0.08825,325.392927,306.4666575,43:17.3
29/2/2024,100,100,3469.3,68.67,77.19,ETH-27SEP24,3763.04,74.55,0.0655,0.0875,0,3486,0.17,0.0405,0.0795,0.076308,ETH-27SEP24-6000-C,0.0805,3469.3,open,1.71E+12,4.64766,-1.74346,9.85658,0.00016,0.29444,35754.43,135,3.9216,0.074,0.0795,6000,27/9/2024 16:00,210,3472.71,call,0.0765,279.553155,265.662315,43:17.3
29/2/2024,100,157,3469.3,69.56,78.17,ETH-27SEP24,3763.04,75.45,0.053,0.0735,0,1023,0.153,0.031,0.0615,0.063522,ETH-27SEP24-6500-C,0.0668,3469.3,open,1.71E+12,4.03321,-1.63512,9.13313,0.00015,0.25246,9857.68,47,0.8197,0.059,0.0635,6500,27/9/2024 16:00,210,3472.71,call,0.06325,231.977028,219.6489075,43:17.3
29/2/2024,135,159,3468.59,74.29,78.97,ETH-27SEP24,3762.93,76.32,0.0515,0.062,0,846,0.139,0.024,0.0545,0.052775,ETH-27SEP24-7000-C,0.056,3468.59,open,1.71E+12,3.51009,-1.52319,8.41132,0.00013,0.21755,4413.59,26,0.9259,0.0435,0.0545,7000,27/9/2024 16:00,210,3472.71,call,0.05675,194.47176,197.0762925,43:17.3
29/2/2024,158,160,3468.59,74.75,79.86,ETH-27SEP24,3762.93,77,0.0425,0.053,0,489,0.126,0.0185,0.04,0.044203,ETH-27SEP24-7500-C,0.047,3468.59,open,1.71E+12,3.05641,-1.40696,7.70084,0.00012,0.18771,135.66,1,0,0.04,0.04,7500,27/9/2024 16:00,210,3472.71,call,0.04775,163.21737,165.8219025,43:17.3
29/2/2024,231,131,3468.59,75.3,79.85,ETH-27SEP24,3762.93,77.27,0.0355,0.044,0,1011,0.1135,0.014,0.0345,0.03736,ETH-27SEP24-8000-C,0.0391,3468.59,open,1.71E+12,2.64406,-1.27949,6.97896,0.00011,0.16079,4762.77,40,0,0.0345,0.0345,8000,27/9/2024 16:00,210,3472.71,call,0.03975,135.782961,138.0402225,43:17.3
29/2/2024,1,63,3468.59,76.52,999,ETH-27SEP24,3762.93,79.26,0.031,1,0,1535,0.109,0.012,0.032,0.031898,ETH-27SEP24-8500-C,0.0356,3468.59,open,1.71E+12,2.4064,-1.23339,6.55847,0.0001,0.14639,16565.25,171,14.2857,0.028,0.032,8500,27/9/2024 16:00,210,3472.71,call,0.5155,123.628476,1790.182005,43:17.3
29/2/2024,126,126,3469.8,0,999,ETH-27SEP24,3762.64,138.24,0.0001,1,0,0,0.962,0.9325,nan,0.946927,ETH-27SEP24-200-C,0.947,3469.8,open,1.71E+12,1.14118,-0.01517,0.04624,0,0.99955,0,0,nan,nan,nan,200,27/9/2024 16:00,210,3472.71,put,0.50005,3288.65637,1736.528636,45:01.4
29/2/2024,126,126,3469.8,0,999,ETH-27SEP24,3762.71,106.69,0.0001,1,0,0,0.9085,0.879,nan,0.893728,ETH-27SEP24-400-C,0.8939,3469.8,open,1.71E+12,2.28812,-0.01897,0.07494,0,0.99924,0,0,nan,nan,nan,400,27/9/2024 16:00,210,3472.71,put,0.50005,3104.255469,1736.528636,45:01.4
29/2/2024,126,126,3469.8,0,999,ETH-27SEP24,3762.71,104.19,0.0001,1,0,0,0.8825,0.853,nan,0.867323,ETH-27SEP24-500-C,0.8676,3469.8,open,1.71E+12,2.84144,-0.03685,0.14904,0,0.99839,0,0,nan,nan,nan,500,27/9/2024 16:00,210,3472.71,put,0.50005,3012.923196,1736.528636,45:01.4
29/2/2024,108,108,3469.8,0,999,ETH-27SEP24,3762.71,103.69,0.0001,1,0,0,0.8565,0.827,nan,0.841155,ETH-27SEP24-600-C,0.8415,3469.8,open,1.71E+12,3.3724,-0.06863,0.27895,0,0.99678,0,0,nan,nan,nan,600,27/9/2024 16:00,210,3472.71,put,0.50005,2922.285465,1736.528636,45:01.4
29/2/2024,81,81,3469.8,0,999,ETH-27SEP24,3762.64,87.05,0.0001,1,0,2,0.803,0.7735,0.731,0.788159,ETH-27SEP24-800-C,0.7883,3469.8,open,1.71E+12,4.51591,-0.06643,0.32162,0,0.99622,0,0,nan,nan,nan,800,27/9/2024 16:00,210,3472.71,put,0.50005,2737.537293,1736.528636,45:01.4
29/2/2024,65,65,3469.8,0,999,ETH-27SEP24,3762.71,86.33,0.0001,1,0,0,0.7545,0.722,,0.736596,ETH-27SEP24-1000-C,0.7368,3469.8,open,1.71E+12,5.51153,-0.14836,0.72421,1.00E-05,0.99057,0,0,nan,nan,nan,1000,27/9/2024 16:00,210,3472.71,put,0.50005,2558.692728,1736.528636,45:01.4
29/2/2024,55,55,3469.8,0,999,ETH-27SEP24,3762.71,82.54,0.0001,1,0,2,0.7085,0.671,0.3335,0.685568,ETH-27SEP24-1200-C,0.6857,3469.8,open,1.71E+12,6.47257,-0.22832,1.16575,2.00E-05,0.98365,0,0,nan,nan,nan,1200,27/9/2024 16:00,210,3472.71,put,0.50005,2381.237247,1736.528636,45:01.4
29/2/2024,51,51,3469.8,0,999,ETH-27SEP24,3762.71,81.23,0.0001,1,0,0,0.6865,0.646,,0.660169,ETH-27SEP24-1300-C,0.6606,3469.8,open,1.71E+12,6.91372,-0.27981,1.45162,2.00E-05,0.97885,0,0,nan,nan,nan,1300,27/9/2024 16:00,210,3472.71,put,0.50005,2294.072226,1736.528636,45:01.4
29/2/2024,48,48,3469.8,0,999,ETH-27SEP24,3762.71,78.83,0.0001,1,0,1,0.6635,0.619,0.4485,0.635186,ETH-27SEP24-1400-C,0.6352,3469.8,open,1.71E+12,7.36836,-0.31869,1.70365,3.00E-05,0.97441,0,0,nan,nan,nan,1400,27/9/2024 16:00,210,3472.71,put,0.50005,2205.865392,1736.528636,45:01.4
29/2/2024,45,45,3469.8,0,999,ETH-27SEP24,3762.64,77.7,0.0001,1,0,65,0.642,0.593,0.46,0.610384,ETH-27SEP24-1500-C,0.6106,3469.8,open,1.71E+12,7.76448,-0.3778,2.04912,3.00E-05,0.96805,0,0,nan,nan,nan,1500,27/9/2024 16:00,210,3472.71,put,0.50005,2120.436726,1736.528636,45:01.4
29/2/2024,43,43,3469.8,0,999,ETH-27SEP24,3762.71,76.07,0.0001,1,0,793,0.62,0.5665,0.54,0.585931,ETH-27SEP24-1600-C,0.586,3469.8,open,1.71E+12,8.15691,-0.431,2.38774,4.00E-05,0.96151,0,0,nan,nan,nan,1600,27/9/2024 16:00,210,3472.71,put,0.50005,2035.00806,1736.528636,45:01.4
29/2/2024,41,41,3469.8,0,999,ETH-27SEP24,3762.71,75.16,0.0001,1,0,267,0.5995,0.5405,0.446,0.561847,ETH-27SEP24-1700-C,0.5621,3469.8,open,1.71E+12,8.49488,-0.49875,2.79646,5.00E-05,0.9532,0,0,nan,nan,nan,1700,27/9/2024 16:00,210,3472.71,put,0.50005,1952.010291,1736.528636,45:01.4
29/2/2024,41,41,3469.98,0,125.93,ETH-27SEP24,3762.64,74.23,0.32,0.6,0,1109,0.5795,0.515,0.5115,0.537706,ETH-27SEP24-1800-C,0.5386,3469.98,open,1.71E+12,8.80568,-0.56817,3.2257,5.00E-05,0.944,0,0,nan,nan,nan,1800,27/9/2024 16:00,210,3472.71,put,0.46,1870.401606,1597.4466,45:01.4
29/2/2024,38,38,3469.8,0,999,ETH-27SEP24,3762.71,73.35,0.0001,1,0,826,0.5595,0.49,0.505,0.514637,ETH-27SEP24-1900-C,0.5155,3469.8,open,1.71E+12,9.08539,-0.6399,3.67673,6.00E-05,0.9338,112174.67,65,0,0.505,0.505,1900,27/9/2024 16:00,210,3472.71,put,0.50005,1790.182005,1736.528636,45:01.4
29/2/2024,38,37,3469.98,0,999,ETH-27SEP24,3762.64,72.56,0.408,1,0,756,0.54,0.4655,0.467,0.491656,ETH-27SEP24-2000-C,0.493,3469.98,open,1.71E+12,9.32973,-0.71448,4.14986,7.00E-05,0.92248,0,0,,,,2000,27/9/2024 16:00,210,3472.71,put,0.704,1712.04603,2444.78784,45:01.4
29/2/2024,36,36,3469.98,0,999,ETH-27SEP24,3762.64,71.67,0.0001,1,0,300,0.521,0.441,0.436,0.469552,ETH-27SEP24-2100-C,0.4707,3469.98,open,1.71E+12,9.55052,-0.78687,4.62715,8.00E-05,0.9104,0,0,,,,2100,27/9/2024 16:00,210,3472.71,put,0.50005,1634.604597,1736.528636,45:01.4
29/2/2024,36,46,3469.98,0,79.91,ETH-27SEP24,3762.64,71.07,0.0001,0.462,0,985,0.5025,0.4175,0.419,0.447792,ETH-27SEP24-2200-C,0.4493,3469.98,open,1.71E+12,9.72144,-0.8654,5.13176,9.00E-05,0.89685,16484.56,11,-4.7727,0.419,0.44,2200,27/9/2024 16:00,210,3472.71,put,0.23105,1560.288603,802.3696455,45:01.4
29/2/2024,36,35,3469.98,0,999,ETH-27SEP24,3762.64,70.88,0.059,1,0,324,0.4855,0.395,0.4285,0.426712,ETH-27SEP24-2300-C,0.429,3469.98,open,1.71E+12,9.8318,-0.95247,5.66344,0.0001,0.88165,7473.04,5,0,0.4285,0.4285,2300,27/9/2024 16:00,210,3472.71,put,0.5295,1489.79259,1838.799945,45:01.4
29/2/2024,36,35,3469.98,0,999,ETH-27SEP24,3762.64,70.41,0.15,1,0,833,0.4685,0.373,0.386,0.406126,ETH-27SEP24-2400-C,0.4089,3469.98,open,1.71E+12,9.92998,-1.0314,6.17344,0.00011,0.86607,129522.41,100,0.2597,0.385,0.3865,2400,27/9/2024 16:00,210,3472.71,put,0.575,1419.991119,1996.80825,45:01.4
29/2/2024,45,36,3469.98,54.84,75.8,ETH-27SEP24,3762.64,70.31,0.3645,0.4,0,1678,0.453,0.352,0.3915,0.38648,ETH-27SEP24-2500-C,0.3901,3469.98,open,1.71E+12,9.97051,-1.11671,6.69363,0.00012,0.84906,17056.05,13,5.8108,0.3625,0.3915,2500,27/9/2024 16:00,210,3472.71,put,0.38225,1354.704171,1327.443398,45:01.4
29/2/2024,37,35,3469.54,0,999,ETH-27SEP24,3762.81,70.27,0.1,1,0,726,0.438,0.332,0.325,0.367589,ETH-27SEP24-2600-C,0.372,3469.54,open,1.71E+12,9.97725,-1.20051,7.19955,0.00013,0.83129,0,0,,,,2600,27/9/2024 16:00,210,3472.71,put,0.55,1291.84812,1909.9905,45:01.4
29/2/2024,37,35,3469.54,0,999,ETH-27SEP24,3762.81,70.08,0.158,1,0,540,0.423,0.3125,0.305,0.349414,ETH-27SEP24-2700-C,0.3543,3469.54,open,1.71E+12,9.96822,-1.27682,7.67862,0.00013,0.81316,0,0,,,,2700,27/9/2024 16:00,210,3472.71,put,0.579,1230.381153,2010.69909,45:01.4
