Date,best_bid_amount,best_ask_amount,estimated_delivery_price,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,settlement_price,instrument_name,mark_price,index_price,state,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,strike,expiration_date,dte,spot,option_type,mid_price,mark_price_usd,mid_price_usd,time
24/2/2024,16.3,16.3,51069.56,57.78,61.43,SYN.BTC-31MAY24,53119.7844,59.61,0.1035,0.111,0,6,0.171,0.0695,0.1065,0.10614423,BTC-31MAY24-55000-C,0.1073,51069.56,open,1.70878E+12,57.60531,-33.57232,109.0615,2.00E-05,0.51605,29379.77,5.5,0.9479,0.104,0.1065,55000,31/5/2024 16:00,96,51107.53,call,0.10725,5483.837969,5481.282593,06:05.6
24/2/2024,16.5,16.4,51069.56,58.13,61.78,SYN.BTC-31MAY24,53119.7844,59.83,0.097,0.1045,0,1.4,0.1645,0.063,0.1,0.0993977,BTC-31MAY24-56000-C,0.1005,51069.56,open,1.70878E+12,55.32798,-33.71606,109.13355,2.00E-05,0.49311,1528.59,0.3,0,0.1,0.1,56000,31/5/2024 16:00,96,51107.53,call,0.10075,5136.306765,5149.083648,06:05.6
24/2/2024,16.6,16.6,51069.56,58.28,61.94,SYN.BTC-31MAY24,53119.7844,60,0.0905,0.098,0,201,0.158,0.0575,0.094,0.09332126,BTC-31MAY24-57000-C,0.094,51069.56,open,1.70878E+12,53.0741,-33.72719,108.85458,2.00E-05,0.47066,7589.43,1.6,1.6216,0.092,0.094,57000,31/5/2024 16:00,96,51107.53,call,0.09425,4804.10782,4816.884703,06:05.6
24/2/2024,12.7,12.7,51069.84,59.22,61.43,SYN.BTC-31MAY24,53115.5189,60.44,0.086,0.0905,0,0.7,0.1525,0.0525,0.087,0.08663935,BTC-31MAY24-58000-C,0.0885,51069.84,open,1.70878E+12,50.86851,-33.79028,108.26532,2.00E-05,0.4495,3104.04,0.7,-0.5714,0.0865,0.0875,58000,31/5/2024 16:00,96,51107.53,call,0.08825,4523.016405,4510.239523,06:05.6
24/2/2024,12.9,12.9,51069.84,59.48,61.7,SYN.BTC-31MAY24,53115.5189,60.67,0.0805,0.085,0,2.6,0.1465,0.048,0.0825,0.08129655,BTC-31MAY24-59000-C,0.0829,51069.84,open,1.70878E+12,48.70793,-33.64561,107.38815,2.00E-05,0.4286,7069.31,1.7,1.227,0.0815,0.0825,59000,31/5/2024 16:00,96,51107.53,call,0.08275,4236.814237,4229.148108,06:05.6
24/2/2024,13.1,13.1,51069.84,59.8,62.05,SYN.BTC-31MAY24,53115.5189,60.9,0.0755,0.08,0,9.6,0.141,0.0435,0.076,0.07564317,BTC-31MAY24-60000-C,0.0777,51069.84,open,1.70878E+12,46.59729,-33.4144,106.25079,2.00E-05,0.40839,37339.08,9.7,-3.7975,0.0735,0.079,60000,31/5/2024 16:00,96,51107.53,call,0.07775,3971.055081,3973.610458,06:05.6
24/2/2024,13.5,13.1,51069.84,60.47,62.52,SYN.BTC-31MAY24,53115.5189,61.43,0.0665,0.0705,0,1.5,0.131,0.036,0.0685,0.06685436,BTC-31MAY24-62000-C,0.0684,51069.84,open,1.70878E+12,42.5664,-32.77583,103.33407,2.00E-05,0.37044,6110.91,1.8,3.0075,0.0665,0.0685,62000,31/5/2024 16:00,96,51107.53,call,0.0685,3495.755052,3500.865805,06:05.6
24/2/2024,14,14,51069.84,61.04,63.17,SYN.BTC-31MAY24,53115.5189,62.01,0.0585,0.0625,0,4.8,0.122,0.03,0.06,0.05895218,BTC-31MAY24-64000-C,0.0603,51069.84,open,1.70878E+12,38.81971,-31.94671,99.76244,2.00E-05,0.33582,9795.91,3.2,-0.8264,0.0595,0.0605,64000,31/5/2024 16:00,96,51107.53,call,0.0605,3081.784059,3092.005565,06:05.6
24/2/2024,14.5,8.4,51071.37,61.6,63.54,SYN.BTC-31MAY24,53115.7089,62.6,0.0515,0.055,0,2.8,0.1135,0.025,0.053,0.0519405,BTC-31MAY24-66000-C,0.0533,51071.37,open,1.70878E+12,35.35325,-30.94043,95.71601,2.00E-05,0.3042,4840.34,1.8,0.9524,0.0525,0.053,66000,31/5/2024 16:00,96,51107.53,call,0.05325,2724.031349,2721.475973,06:05.6
24/2/2024,15.2,15.1,51071.37,62.2,64.24,SYN.BTC-31MAY24,53115.7089,63.17,0.0455,0.049,0,1.9,0.106,0.021,0.047,0.04585695,BTC-31MAY24-68000-C,0.0472,51071.37,open,1.70878E+12,32.1605,-29.79744,91.34927,2.00E-05,0.27539,5539.05,2.4,2.1739,0.045,0.047,68000,31/5/2024 16:00,96,51107.53,call,0.04725,2412.275416,2414.830793,06:05.6
24/2/2024,15.8,15.8,51071.37,62.63,64.77,SYN.BTC-31MAY24,53115.7089,63.65,0.04,0.0435,0,3.3,0.099,0.0175,0.0405,0.04053839,BTC-31MAY24-70000-C,0.0417,51071.37,open,1.70878E+12,29.19897,-28.50482,86.72772,2.00E-05,0.24887,4173.22,2,-2.4096,0.0405,0.0415,70000,31/5/2024 16:00,96,51107.53,call,0.04175,2131.184001,2133.739377,06:05.6
24/2/2024,17.8,17.1,51071.37,63.58,65.72,SYN.BTC-31MAY24,53115.7089,64.63,0.029,0.032,0,8.4,0.083,0.011,0.03,0.02996962,BTC-31MAY24-75000-C,0.0305,51071.37,open,1.70878E+12,22.78452,-24.94934,74.75582,2.00E-05,0.19216,11584.3,7.6,0,0.0295,0.031,75000,31/5/2024 16:00,96,51107.53,call,0.0305,1558.779665,1558.779665,06:05.6
24/2/2024,28.2,28.1,51071.37,63.91,68.07,SYN.BTC-31MAY24,53115.7089,65.93,0.0205,0.0255,0,5.3,0.071,0.007,0.023,0.02262234,BTC-31MAY24-80000-C,0.0229,51071.37,open,1.70878E+12,17.91715,-21.71641,63.79197,1.00E-05,0.15002,4774.61,4.1,0,0.0225,0.0235,80000,31/5/2024 16:00,96,51107.53,call,0.023,1170.362437,1175.47319,06:05.6
24/2/2024,30.5,30.4,51071.37,65.28,69.67,SYN.BTC-31MAY24,53115.7089,67.41,0.0155,0.02,0,34,0.062,0.0027,0.017,0.01662792,BTC-31MAY24-85000-C,0.0176,51071.37,open,1.70878E+12,14.27027,-18.9254,54.36842,1.00E-05,0.11889,16839.33,21,6.25,0.015,0.017,85000,31/5/2024 16:00,96,51107.53,call,0.01775,899.492528,907.1586575,06:05.6
24/2/2024,2,2,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,79.78,0.0001,1,0,0,0.64,0.6095,nan,0.62376713,BTC-31MAY24-20000-C,0.6241,51064.72,open,1.70878E+12,52.26256,-1.60359,3.89226,0,0.99509,0,0,nan,nan,nan,20000,31/5/2024 16:00,96,51107.53,put,0.50005,31896.20947,25556.32038,08:00.2
24/2/2024,1.6,1.6,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,74.36,0.0001,1,0,0,0.555,0.5155,nan,0.53139832,BTC-31MAY24-25000-C,0.5317,51064.72,open,1.70878E+12,63.80769,-4.07672,10.61643,0,0.98457,0,0,nan,nan,nan,25000,31/5/2024 16:00,96,51107.53,put,0.50005,27173.8737,25556.32038,08:00.2
24/2/2024,1.3,1.3,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,68.97,0.0001,1,0,0,0.4725,0.42,nan,0.44013391,BTC-31MAY24-30000-C,0.4412,51064.72,open,1.70878E+12,73.51155,-7.89269,22.16263,0,0.96292,0,0,nan,nan,nan,30000,31/5/2024 16:00,96,51107.53,put,0.50005,22548.64224,25556.32038,08:00.2
24/2/2024,1.2,1.2,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,62.26,0.0001,1,0,0,0.3915,0.3265,nan,0.35239581,BTC-31MAY24-35000-C,0.3527,51064.72,open,1.70878E+12,81.04332,-12.07379,37.55188,1.00E-05,0.92795,0,0,nan,nan,nan,35000,31/5/2024 16:00,96,51107.53,put,0.50005,18025.62583,25556.32038,08:00.2
24/2/2024,1.2,1.2,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,60.91,0.0001,1,0,0,0.3485,0.2735,nan,0.3031416,BTC-31MAY24-38000-C,0.3038,51064.72,open,1.70878E+12,82.52612,-16.229,51.59752,1.00E-05,0.88952,0,0,nan,nan,nan,38000,31/5/2024 16:00,96,51107.53,put,0.50005,15526.46761,25556.32038,08:00.2
24/2/2024,1.2,1.2,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,60.19,0.0001,1,0,0,0.3215,0.2405,nan,0.27167425,BTC-31MAY24-40000-C,0.273,51064.72,open,1.70878E+12,82.36454,-19.14642,61.60144,1.00E-05,0.85756,0,0,nan,nan,nan,40000,31/5/2024 16:00,96,51107.53,put,0.50005,13952.35569,25556.32038,08:00.2
24/2/2024,1.2,1.2,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,59.03,0.0001,1,0,0,0.2945,0.2085,nan,0.24218719,BTC-31MAY24-42000-C,0.2431,51064.72,open,1.70878E+12,81.59358,-21.71003,71.21724,2.00E-05,0.82223,0,0,nan,nan,nan,42000,31/5/2024 16:00,96,51107.53,put,0.50005,12424.24054,25556.32038,08:00.2
24/2/2024,1.3,1.3,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,58.9,0.0001,1,0,0,0.271,0.1795,nan,0.21534025,BTC-31MAY24-44000-C,0.2163,51064.72,open,1.70878E+12,79.41039,-24.63824,81.00862,2.00E-05,0.77994,0,0,nan,nan,nan,44000,31/5/2024 16:00,96,51107.53,put,0.50005,11054.55874,25556.32038,08:00.2
24/2/2024,1.3,1.3,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,58.86,0.0001,1,0,0,0.2495,0.1535,nan,0.19040789,BTC-31MAY24-46000-C,0.1916,51064.72,open,1.70878E+12,76.44804,-27.27133,89.72916,2.00E-05,0.73423,0,0,nan,nan,nan,46000,31/5/2024 16:00,96,51107.53,put,0.50005,9792.202748,25556.32038,08:00.2
24/2/2024,1.4,1.4,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,58.86,0.0001,1,0,0,0.239,0.1415,nan,0.17881682,BTC-31MAY24-47000-C,0.1801,51064.72,open,1.70878E+12,74.72453,-28.43712,93.56579,2.00E-05,0.71046,0,0,nan,nan,nan,47000,31/5/2024 16:00,96,51107.53,put,0.50005,9204.466153,25556.32038,08:00.2
24/2/2024,1.4,1.4,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,58.82,0.0001,1,0,0,0.229,0.13,nan,0.16768595,BTC-31MAY24-48000-C,0.169,51064.72,open,1.70878E+12,72.88385,-29.46331,97.00138,2.00E-05,0.6863,0,0,nan,nan,nan,48000,31/5/2024 16:00,96,51107.53,put,0.50005,8637.17257,25556.32038,08:00.2
24/2/2024,1.5,1.5,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,58.77,0.0001,1,0,0,0.2195,0.119,nan,0.15633351,BTC-31MAY24-49000-C,0.1584,51064.72,open,1.70878E+12,70.93086,-30.35482,100.02329,2.00E-05,0.66182,0,0,nan,nan,nan,49000,31/5/2024 16:00,96,51107.53,put,0.50005,8095.432752,25556.32038,08:00.2
24/2/2024,1.5,1.5,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,58.9,0.0001,1,0,0.6,0.2105,0.109,0.1545,0.14714176,BTC-31MAY24-50000-C,0.1486,51064.72,open,1.70878E+12,68.8195,-31.21056,102.624,2.00E-05,0.63705,0,0,nan,nan,nan,50000,31/5/2024 16:00,96,51107.53,put,0.50005,7594.578958,25556.32038,08:00.2
24/2/2024,1.6,1.6,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,59,0.0001,1,0,0.3,0.202,0.1,0.138,0.13782894,BTC-31MAY24-51000-C,0.1393,51064.72,open,1.70878E+12,66.64525,-31.92312,104.77532,2.00E-05,0.61231,2106.97,0.3,0.3636,0.1375,0.138,51000,31/5/2024 16:00,96,51107.53,put,0.50005,7119.278929,25556.32038,08:00.2
24/2/2024,1.7,1.7,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,59.26,0.0001,1,0,2,0.194,0.0915,0.128,0.12885124,BTC-31MAY24-52000-C,0.1308,51064.72,open,1.70878E+12,64.38694,-32.58537,106.47689,2.00E-05,0.58777,0,0,,,,52000,31/5/2024 16:00,96,51107.53,put,0.50005,6684.864924,25556.32038,08:00.2
24/2/2024,1.8,1.9,51064.72,0,999,SYN.BTC-31MAY24,53109.9111,59.41,0.0001,1,0,20.7,0.186,0.0835,0.123,0.1195434,BTC-31MAY24-53000-C,0.1225,51064.72,open,1.70878E+12,62.12629,-33.05583,107.74468,2.00E-05,0.56347,99978.94,16.1,2.5,0.118,0.123,53000,31/5/2024 16:00,96,51107.53,put,0.50005,6260.672425,25556.32038,08:00.2
24/2/2024,15.2,15.2,51064.72,57.25,61.41,SYN.BTC-31MAY24,53109.9111,59.2,0.11,0.1185,0,41.4,0.1775,0.0755,0.1135,0.11322496,BTC-31MAY24-54000-C,0.114,51064.72,open,1.70878E+12,59.8818,-33.20195,108.60645,2.00E-05,0.53902,73056.12,12.8,0.8889,0.111,0.114,54000,31/5/2024 16:00,96,51107.53,put,0.11425,5826.25842,5839.035302,08:00.2
24/2/2024,16.3,16.3,51064.72,57.82,61.47,SYN.BTC-31MAY24,53109.9111,59.62,0.1035,0.111,0,6,0.171,0.069,0.1065,0.10614423,BTC-31MAY24-55000-C,0.1072,51064.72,open,1.70878E+12,57.57028,-33.57023,109.04298,2.00E-05,0.51582,29379.77,5.5,0.9479,0.104,0.1065,55000,31/5/2024 16:00,96,51107.53,put,0.10725,5478.727216,5481.282593,08:00.2
24/2/2024,16.5,16.4,51064.72,58.17,61.82,SYN.BTC-31MAY24,53109.9111,59.86,0.097,0.1045,0,1.4,0.1645,0.063,0.1,0.0993977,BTC-31MAY24-56000-C,0.1005,51064.72,open,1.70878E+12,55.29381,-33.72795,109.11166,2.00E-05,0.49294,1528.59,0.3,0,0.1,0.1,56000,31/5/2024 16:00,96,51107.53,put,0.10075,5136.306765,5149.083648,08:00.2
24/2/2024,16.6,16.6,51064.72,58.31,61.97,SYN.BTC-31MAY24,53109.9111,60.03,0.0905,0.098,0,201,0.158,0.0575,0.094,0.09332126,BTC-31MAY24-57000-C,0.094,51064.72,open,1.70878E+12,53.04148,-33.73543,108.83011,2.00E-05,0.47049,7589.43,1.6,1.6216,0.092,0.094,57000,31/5/2024 16:00,96,51107.53,put,0.09425,4804.10782,4816.884703,08:00.2
24/2/2024,12.7,12.7,51064.72,59.24,61.45,SYN.BTC-31MAY24,53109.9111,60.42,0.086,0.0905,0,0.7,0.1525,0.0525,0.087,0.08663935,BTC-31MAY24-58000-C,0.0884,51064.72,open,1.70878E+12,50.84644,-33.77355,108.24638,2.00E-05,0.4493,3104.04,0.7,-0.5714,0.0865,0.0875,58000,31/5/2024 16:00,96,51107.53,put,0.08825,4517.905652,4510.239523,08:00.2
24/2/2024,12.9,12.9,51064.72,59.49,61.72,SYN.BTC-31MAY24,53109.9111,60.66,0.0805,0.085,0,2.6,0.1465,0.048,0.0825,0.08129655,BTC-31MAY24-59000-C,0.0829,51064.72,open,1.70878E+12,48.68618,-33.63181,107.36725,2.00E-05,0.42842,7069.31,1.7,1.227,0.0815,0.0825,59000,31/5/2024 16:00,96,51107.53,put,0.08275,4236.814237,4229.148108,08:00.2
24/2/2024,13.1,13.1,51064.72,59.82,62.07,SYN.BTC-31MAY24,53109.9111,60.91,0.0755,0.08,0,9.6,0.141,0.0435,0.076,0.07564317,BTC-31MAY24-60000-C,0.0777,51064.72,open,1.70878E+12,46.5798,-33.41346,106.2322,2.00E-05,0.40829,37339.08,9.7,-3.7975,0.0735,0.079,60000,31/5/2024 16:00,96,51107.53,put,0.07775,3971.055081,3973.610458,08:00.2
24/2/2024,13.5,13.1,51064.72,60.49,62.54,SYN.BTC-31MAY24,53109.9111,61.44,0.0665,0.0705,0,1.5,0.131,0.036,0.0685,0.06685436,BTC-31MAY24-62000-C,0.0684,51064.72,open,1.70878E+12,42.55284,-32.7801,103.31706,2.00E-05,0.37038,6110.91,1.8,3.0075,0.0665,0.0685,62000,31/5/2024 16:00,96,51107.53,put,0.0685,3495.755052,3500.865805,08:00.2
24/2/2024,14,14,51064.72,61.06,63.19,SYN.BTC-31MAY24,53109.9111,62.04,0.0585,0.0625,0,4.8,0.122,0.03,0.06,0.05895218,BTC-31MAY24-64000-C,0.0603,51064.72,open,1.70878E+12,38.80954,-31.95352,99.74785,2.00E-05,0.33579,9795.91,3.2,-0.8264,0.0595,0.0605,64000,31/5/2024 16:00,96,51107.53,put,0.0605,3081.784059,3092.005565,08:00.2
24/2/2024,14.5,8.4,51064.72,61.61,63.56,SYN.BTC-31MAY24,53109.9111,62.6,0.0515,0.055,0,2.8,0.1135,0.025,0.053,0.0519405,BTC-31MAY24-66000-C,0.0533,51064.72,open,1.70878E+12,35.33442,-30.92927,95.68562,2.00E-05,0.30406,4840.34,1.8,0.9524,0.0525,0.053,66000,31/5/2024 16:00,96,51107.53,put,0.05325,2724.031349,2721.475973,08:00.2
24/2/2024,15.2,15.1,51064.72,62.22,64.25,SYN.BTC-31MAY24,53109.9111,63.18,0.0455,0.049,0,1.9,0.106,0.021,0.047,0.04585695,BTC-31MAY24-68000-C,0.0472,51064.72,open,1.70878E+12,32.1496,-29.79745,91.32992,2.00E-05,0.27534,5539.05,2.4,2.1739,0.045,0.047,68000,31/5/2024 16:00,96,51107.53,put,0.04725,2412.275416,2414.830793,08:00.2
24/2/2024,15.8,15.8,51064.72,62.65,64.79,SYN.BTC-31MAY24,53109.9111,63.66,0.04,0.0435,0,3.3,0.099,0.0175,0.0405,0.04053839,BTC-31MAY24-70000-C,0.0417,51064.72,open,1.70878E+12,29.18969,-28.50519,86.70979,2.00E-05,0.24883,4173.22,2,-2.4096,0.0405,0.0415,70000,31/5/2024 16:00,96,51107.53,put,0.04175,2131.184001,2133.739377,08:00.2
24/2/2024,17.8,17.1,51064.72,63.6,65.73,SYN.BTC-31MAY24,53109.9111,64.64,0.029,0.032,0,8.4,0.083,0.011,0.03,0.02996962,BTC-31MAY24-75000-C,0.0305,51064.72,open,1.70878E+12,22.77427,-24.94397,74.73211,2.00E-05,0.1921,11584.3,7.6,0,0.0295,0.031,75000,31/5/2024 16:00,96,51107.53,put,0.0305,1558.779665,1558.779665,08:00.2
24/2/2024,28.2,28.1,51064.72,63.93,68.09,SYN.BTC-31MAY24,53109.9111,65.94,0.0205,0.0255,0,5.3,0.071,0.007,0.023,0.02262234,BTC-31MAY24-80000-C,0.0229,51064.72,open,1.70878E+12,17.91402,-21.71902,63.78385,1.00E-05,0.15002,4774.61,4.1,0,0.0225,0.0235,80000,31/5/2024 16:00,96,51107.53,put,0.023,1170.362437,1175.47319,08:00.2
24/2/2024,30.5,30.5,51064.72,65.29,69.69,SYN.BTC-31MAY24,53109.9111,67.43,0.0155,0.02,0,34,0.062,0.0027,0.017,0.01662792,BTC-31MAY24-85000-C,0.0176,51064.72,open,1.70878E+12,14.26851,-18.9282,54.36339,1.00E-05,0.11889,16839.33,21,6.25,0.015,0.017,85000,31/5/2024 16:00,96,51107.53,put,0.01775,899.492528,907.1586575,08:00.2
24/2/2024,5,4,51064.81,0,999,BTC-28JUN24,53683.08,110.69,0.0001,1,0,42.9,0.829,0.7995,0.76,0.8140182,BTC-28JUN24-10000-C,0.8141,51064.81,open,1.70878E+12,33.80518,-0.78241,1.76464,0,0.99825,0,0,nan,nan,nan,10000,28/6/2024 16:00,124,51107.53,call,0.50005,41606.64017,25556.32038,06:49.7
24/2/2024,3.7,2.7,51064.81,0,999,BTC-28JUN24,53683.08,91.53,0.0001,1,0,11.8,0.736,0.7065,0.693,0.72119244,BTC-28JUN24-15000-C,0.7214,51064.81,open,1.70878E+12,50.41503,-1.37212,3.74263,0,0.99597,0,0,nan,nan,nan,15000,28/6/2024 16:00,124,51107.53,call,0.50005,36868.97214,25556.32038,06:49.7
24/2/2024,3.2,2.2,51064.81,0,999,BTC-28JUN24,53683.08,82.61,0.0001,1,0,4.7,0.682,0.651,0.5535,0.66551049,BTC-28JUN24-18000-C,0.6658,51064.81,open,1.70878E+12,60.22447,-1.80597,5.45752,0,0.99385,0,0,nan,nan,nan,18000,28/6/2024 16:00,124,51107.53,call,0.50005,34027.39347,25556.32038,06:49.7
24/2/2024,3.1,2.1,51064.81,0,999,BTC-28JUN24,53683.08,79.68,0.0001,1,0,3.3,0.6645,0.6325,0.656,0.64702928,BTC-28JUN24-19000-C,0.6473,51064.81,open,1.70878E+12,63.48743,-1.92926,6.04519,0,0.99309,0,0,nan,nan,nan,19000,28/6/2024 16:00,124,51107.53,call,0.50005,33081.90417,25556.32038,06:49.7
24/2/2024,11,11,51064.81,0,95.28,BTC-28JUN24,53683.08,78.49,0.627,0.6325,0,140,0.6475,0.614,0.45,0.62876793,BTC-28JUN24-20000-C,0.629,51064.81,open,1.70878E+12,66.52971,-2.31549,7.36494,0,0.99136,0,0,nan,nan,nan,20000,28/6/2024 16:00,124,51107.53,call,0.62975,32146.63637,32184.96702,06:49.7
24/2/2024,2.9,1.9,51064.81,0,999,BTC-28JUN24,53683.08,78.49,0.0001,1,0,11.5,0.6315,0.596,0.569,0.61070994,BTC-28JUN24-21000-C,0.6109,51064.81,open,1.70878E+12,69.32394,-2.96539,9.4321,0,0.98853,0,0,nan,nan,nan,21000,28/6/2024 16:00,124,51107.53,call,0.50005,31221.59008,25556.32038,06:49.7
24/2/2024,2.8,1.8,51064.81,0,999,BTC-28JUN24,53683.08,78.49,0.0001,1,0,0.9,0.6155,0.5785,0.549,0.59280156,BTC-28JUN24-22000-C,0.593,51064.81,open,1.70878E+12,71.98325,-3.71494,11.81624,0,0.98511,0,0,nan,nan,nan,22000,28/6/2024 16:00,124,51107.53,call,0.50005,30306.76529,25556.32038,06:49.7
24/2/2024,10.7,10.7,51064.81,0,86.96,BTC-28JUN24,53683.08,73.99,0.5715,0.578,0,64.5,0.597,0.559,0.5795,0.57495218,BTC-28JUN24-23000-C,0.5742,51064.81,open,1.70878E+12,75.45785,-3.48348,11.75456,0,0.9852,0,0,nan,nan,nan,23000,28/6/2024 16:00,124,51107.53,call,0.57475,29345.94373,29374.05287,06:49.7
24/2/2024,2.7,1.7,51064.81,0,999,BTC-28JUN24,53683.08,72.53,0.0001,1,0,8.9,0.58,0.54,0.415,0.55606851,BTC-28JUN24-24000-C,0.556,51064.81,open,1.70878E+12,78.31139,-3.92704,13.51769,0,0.98258,0,0,nan,nan,nan,24000,28/6/2024 16:00,124,51107.53,call,0.50005,28415.78668,25556.32038,06:49.7
24/2/2024,2.6,1.6,51064.81,0,999,BTC-28JUN24,53683.08,72.32,0.2225,1,0,36.8,0.5645,0.5215,0.547,0.53790498,BTC-28JUN24-25000-C,0.5383,51064.81,open,1.70878E+12,80.77091,-4.73146,16.33356,0,0.97823,0,0,nan,nan,nan,25000,28/6/2024 16:00,124,51107.53,call,0.61125,27511.1834,31239.47771,06:49.7
24/2/2024,2.6,1.6,51064.81,0,999,BTC-28JUN24,53683.08,68.52,0.0001,1,0,31.9,0.5455,0.502,0.5315,0.51998681,BTC-28JUN24-26000-C,0.5195,51064.81,open,1.70878E+12,84.13437,-4.56232,16.62356,0,0.97777,44366.55,1.6,0,0.5315,0.5315,26000,28/6/2024 16:00,124,51107.53,call,0.50005,26550.36183,25556.32038,06:49.7
24/2/2024,9.5,9.5,51064.81,58.33,78.55,BTC-28JUN24,53683.08,68.52,0.499,0.5065,0,951.3,0.5305,0.4835,0.505,0.50214925,BTC-28JUN24-27000-C,0.502,51064.81,open,1.70878E+12,86.3452,-5.48865,19.99877,0,0.97229,0,0,,,,27000,28/6/2024 16:00,124,51107.53,call,0.50275,25655.98006,25694.31071,06:49.7
24/2/2024,9.5,9.5,51064.81,58.12,76.99,BTC-28JUN24,53683.08,68.52,0.481,0.489,0,80,0.5155,0.4645,0.493,0.48409883,BTC-28JUN24-28000-C,0.4847,51064.81,open,1.70878E+12,88.36489,-6.5039,23.69812,0,0.96598,0,0,,,,28000,28/6/2024 16:00,124,51107.53,call,0.485,24771.81979,24787.15205,06:49.7
24/2/2024,9.4,9.4,51064.81,58.97,75.3,BTC-28JUN24,53683.08,67.45,0.4635,0.4715,0,104,0.4995,0.446,0.476,0.46673701,BTC-28JUN24-29000-C,0.4671,51064.81,open,1.70878E+12,90.61878,-7.2123,26.69385,0,0.96065,0,0,,,,29000,28/6/2024 16:00,124,51107.53,call,0.4675,23872.32726,23892.77028,06:49.7
24/2/2024,8.4,8.4,51064.81,57.79,73.52,BTC-28JUN24,53683.08,65.51,0.4455,0.454,0,1073.4,0.4825,0.4275,0.455,0.44860136,BTC-28JUN24-30000-C,0.4491,51064.81,open,1.70878E+12,93.1412,-7.60923,29.00023,0,0.95642,0,0,,,,30000,28/6/2024 16:00,124,51107.53,call,0.44975,22952.39172,22985.61162,06:49.7
24/2/2024,8.4,8.4,51064.81,58.62,72.33,BTC-28JUN24,53683.08,64.57,0.4285,0.437,0,145.8,0.467,0.409,0.437,0.43178977,BTC-28JUN24-31000-C,0.4318,51064.81,open,1.70878E+12,95.11189,-8.4007,32.47998,1.00E-05,0.9498,0,0,,,,31000,28/6/2024 16:00,124,51107.53,call,0.43275,22068.23145,22116.78361,06:49.7
24/2/2024,8.3,8.3,51064.81,58.75,70.97,BTC-28JUN24,53683.08,64.11,0.4115,0.42,0,583.2,0.452,0.3905,0.4185,0.41443946,BTC-28JUN24-32000-C,0.4149,51064.81,open,1.70878E+12,96.68427,-9.41662,36.66943,1.00E-05,0.94149,0,0,,,,32000,28/6/2024 16:00,124,51107.53,call,0.41575,21204.5142,21247.9556,06:49.7
24/2/2024,8.3,8.3,51064.81,58.43,69.48,BTC-28JUN24,53683.08,64.11,0.3945,0.403,0,266.7,0.438,0.373,0.402,0.39809112,BTC-28JUN24-33000-C,0.3986,51064.81,open,1.70878E+12,97.80106,-10.67331,41.56317,1.00E-05,0.93127,0,0,,,,33000,28/6/2024 16:00,124,51107.53,call,0.39875,20371.46146,20379.12759,06:49.7
24/2/2024,8.3,8.3,51064.81,58.45,68.94,BTC-28JUN24,53683.08,63.06,0.378,0.387,0,150.3,0.423,0.355,0.3831,0.38097267,BTC-28JUN24-34000-C,0.3817,51064.81,open,1.70878E+12,99.30961,-11.49717,45.51469,1.00E-05,0.92261,0,0,,,,34000,28/6/2024 16:00,124,51107.53,call,0.3825,19507.7442,19548.63023,06:49.7
24/2/2024,8.3,26.2,51064.81,58.08,65.19,BTC-28JUN24,53683.08,62.1,0.3615,0.368,0,1520.8,0.408,0.337,0.37,0.36518194,BTC-28JUN24-35000-C,0.3651,51064.81,open,1.70878E+12,100.59688,-12.3672,49.7161,1.00E-05,0.91298,0,0,,,,35000,28/6/2024 16:00,124,51107.53,call,0.36475,18659.3592,18641.47157,06:49.7
24/2/2024,8.3,8.3,51064.81,57.42,67.16,BTC-28JUN24,53683.08,61.74,0.345,0.355,0,150.3,0.394,0.32,0.3519,0.34883433,BTC-28JUN24-36000-C,0.3492,51064.81,open,1.70878E+12,101.30635,-13.52486,54.69313,1.00E-05,0.901,0,0,,,,36000,28/6/2024 16:00,124,51107.53,call,0.35,17846.74948,17887.6355,06:49.7
24/2/2024,8.3,8.3,51064.81,57.99,66.42,BTC-28JUN24,53683.08,61.31,0.33,0.3395,0,159.6,0.3805,0.303,0.3445,0.33287931,BTC-28JUN24-37000-C,0.3336,51064.81,open,1.70878E+12,101.83086,-14.66314,59.7051,1.00E-05,0.88825,0,0,,,,37000,28/6/2024 16:00,124,51107.53,call,0.33475,17049.47201,17108.24567,06:49.7
